double_LSTM,sequence_size,epoches,batch_size,trainScoreMAE,trainScoreMSE,trainScoreRMSE,testScoreMAE,testScoreMSE,testScoreRMSE,start_time,end_time
TRUE,15,10,64,415.4705225,172615.7551,415.4705225,210.7801541,44428.27336,210.7801541,1.68E+12,1.68E+12
TRUE,15,10,64,374.4490381,140212.0822,374.4490381,258.6468533,66898.19473,258.6468533,1.68E+12,1.68E+12
TRUE,20,5,16,106.3420866,11308.63937,106.3420866,342.5255345,117323.7418,342.5255345,1.68E+12,1.68E+12
TRUE,20,5,16,445.8342741,198768.1999,445.8342741,37.03237047,1371.396463,37.03237047,1.68E+12,1.68E+12
TRUE,20,5,16,139.0637662,19338.73108,139.0637662,59.44936266,3534.22672,59.44936266,1.68E+12,1.68E+12
TRUE,20,5,16,768.3186491,590313.5465,768.3186491,31.60288344,998.7422416,31.60288344,1.68E+12,1.68E+12
TRUE,20,5,16,759.825485,577334.7677,759.825485,143.357278,20551.30915,143.357278,1.68E+12,1.68E+12
TRUE,20,5,32,976.0959928,952763.3872,976.0959928,93.94907484,8826.428664,93.94907484,1.68E+12,1.68E+12
TRUE,20,5,32,500.450485,250450.6879,500.450485,54.35874281,2954.87292,54.35874281,1.68E+12,1.68E+12
TRUE,20,5,32,1051.741501,1106160.184,1051.741501,194.32261,37761.27676,194.32261,1.68E+12,1.68E+12
TRUE,20,5,32,728.6047819,530864.9282,728.6047819,81.005515,6561.89346,81.005515,1.68E+12,1.68E+12
TRUE,20,5,32,486.1467741,236338.6859,486.1467741,246.630515,60826.61093,246.630515,1.68E+12,1.68E+12
TRUE,20,5,64,429.7043912,184645.8639,429.7043912,237.4435033,56379.41725,237.4435033,1.68E+12,1.68E+12
TRUE,20,5,64,407.7278287,166241.9823,407.7278287,121.4739772,14755.92713,121.4739772,1.68E+12,1.68E+12
TRUE,20,5,64,472.5422819,223296.2082,472.5422819,126.5677272,16019.38957,126.5677272,1.68E+12,1.68E+12
TRUE,20,5,64,430.0217741,184918.7262,430.0217741,51.99741469,2703.731134,51.99741469,1.68E+12,1.68E+12
TRUE,20,5,64,1070.879196,1146782.252,1070.879196,236.4178248,55893.3879,236.4178248,1.68E+12,1.68E+12
TRUE,20,6,16,621.8870084,386743.4513,621.8870084,343.5980006,118059.586,343.5980006,1.68E+12,1.68E+12
TRUE,20,6,16,749.0090787,561014.6,749.0090787,2.658835312,7.069405219,2.658835312,1.68E+12,1.68E+12
TRUE,20,6,16,480.0012662,230401.2156,480.0012662,152.0462428,23118.05995,152.0462428,1.68E+12,1.68E+12
TRUE,20,6,16,746.1916959,556802.0471,746.1916959,356.560403,127135.321,356.560403,1.68E+12,1.68E+12
TRUE,20,6,16,210.7541959,44417.33111,210.7541959,118.9796361,14156.15381,118.9796361,1.68E+12,1.68E+12
TRUE,20,6,32,698.8713834,488421.2106,698.8713834,162.5862819,26434.29905,162.5862819,1.68E+12,1.68E+12
TRUE,20,6,32,875.9446256,767278.9872,875.9446256,22.62973891,512.105083,22.62973891,1.68E+12,1.68E+12
TRUE,20,6,32,481.8948209,232222.6184,481.8948209,23.45571031,550.1703463,23.45571031,1.68E+12,1.68E+12
TRUE,20,6,32,928.2288053,861608.715,928.2288053,175.6302272,30845.9767,175.6302272,1.68E+12,1.68E+12
TRUE,20,6,32,1041.597946,1084926.281,1041.597946,156.1263209,24375.42809,156.1263209,1.68E+12,1.68E+12
TRUE,20,6,64,270.65361,73253.37661,270.65361,92.91587172,8633.359217,92.91587172,1.68E+12,1.68E+12
TRUE,20,6,64,287.2600553,82518.33938,287.2600553,134.4124538,18066.70772,134.4124538,1.68E+12,1.68E+12
TRUE,20,6,64,374.2454069,140059.6246,374.2454069,182.7669459,33403.75653,182.7669459,1.68E+12,1.68E+12
TRUE,20,6,64,536.9397428,288304.2874,536.9397428,151.1790553,22855.10677,151.1790553,1.68E+12,1.68E+12
TRUE,20,6,64,915.3459928,837858.2866,915.3459928,391.2894069,153107.3999,391.2894069,1.68E+12,1.68E+12
TRUE,20,7,16,109.9586947,12090.91454,109.9586947,319.55239,102113.73,319.55239,1.68E+12,1.68E+12
TRUE,20,7,16,277.5403287,77028.63408,277.5403287,24.255515,588.3300079,24.255515,1.68E+12,1.68E+12
TRUE,20,7,16,368.5188444,135806.1387,368.5188444,60.18784438,3622.576611,60.18784438,1.68E+12,1.68E+12
TRUE,20,7,16,287.6633756,82750.21768,287.6633756,85.18784438,7256.968829,85.18784438,1.68E+12,1.68E+12
TRUE,20,7,16,476.9622037,227492.9438,476.9622037,95.45688734,9112.017341,95.45688734,1.68E+12,1.68E+12
TRUE,20,7,32,616.6819303,380296.6032,616.6819303,144.9368678,21006.69565,144.9368678,1.68E+12,1.68E+12
TRUE,20,7,32,555.1477506,308189.025,555.1477506,25.02378188,626.1896593,25.02378188,1.68E+12,1.68E+12
TRUE,20,7,32,928.1604459,861481.8134,928.1604459,17.00473891,289.1611453,17.00473891,1.68E+12,1.68E+12
TRUE,20,7,32,495.1760709,245199.3412,495.1760709,205.3136205,42153.68275,205.3136205,1.68E+12,1.68E+12
TRUE,20,7,32,613.3538053,376202.8905,613.3538053,152.0745631,23126.67275,152.0745631,1.68E+12,1.68E+12
TRUE,20,7,64,975.3625944,951332.1905,975.3625944,374.5672389,140300.6165,374.5672389,1.68E+12,1.68E+12
TRUE,20,7,64,674.5168912,454973.0366,674.5168912,117.39614,13781.85369,117.39614,1.68E+12,1.68E+12
TRUE,20,7,64,735.3811491,540785.4344,735.3811491,134.006692,17957.79351,134.006692,1.68E+12,1.68E+12
TRUE,20,7,64,1015.852829,1031956.97,1015.852829,23.59409438,556.6812894,23.59409438,1.68E+12,1.68E+12
TRUE,20,7,64,430.8186491,185604.7084,430.8186491,8.915383438,79.48406184,8.915383438,1.68E+12,1.68E+12
TRUE,20,8,16,17.23310875,296.9800372,17.23310875,105.8268041,11199.31246,105.8268041,1.68E+12,1.68E+12
TRUE,20,8,16,50.80986,2581.641873,50.80986,10.10317125,102.0740693,10.10317125,1.68E+12,1.68E+12
TRUE,20,8,16,93.32157875,8708.91706,93.32157875,245.8233861,60429.13715,245.8233861,1.68E+12,1.68E+12
TRUE,20,8,16,449.5041959,202054.0222,449.5041959,41.70668687,1739.44773,41.70668687,1.68E+12,1.68E+12
TRUE,20,8,16,316.9153287,100435.3256,316.9153287,71.44936266,5105.011424,71.44936266,1.68E+12,1.68E+12
TRUE,20,8,32,768.4573209,590526.6541,768.4573209,145.1023952,21054.70508,145.1023952,1.68E+12,1.68E+12
TRUE,20,8,32,419.4163053,175910.0372,419.4163053,13.39780531,179.5011872,13.39780531,1.68E+12,1.68E+12
TRUE,20,8,32,599.4514616,359342.0548,599.4514616,37.37319078,1396.755389,37.37319078,1.68E+12,1.68E+12
TRUE,20,8,32,690.2180631,476400.9747,690.2180631,105.7903834,11191.60523,105.7903834,1.68E+12,1.68E+12
TRUE,20,8,32,626.7434537,392807.3568,626.7434537,138.1710423,19091.23694,138.1710423,1.68E+12,1.68E+12
TRUE,20,8,64,740.9680631,549033.6706,740.9680631,73.48569594,5400.147507,73.48569594,1.68E+12,1.68E+12
TRUE,20,8,64,720.5823209,519238.8812,720.5823209,339.6170436,115339.7363,339.6170436,1.68E+12,1.68E+12
TRUE,20,8,64,1023.098922,1046731.405,1023.098922,74.25034438,5513.11364,74.25034438,1.68E+12,1.68E+12
TRUE,20,8,64,1008.743454,1017563.355,1008.743454,58.46156969,3417.75513,58.46156969,1.68E+12,1.68E+12
TRUE,20,8,64,862.4485319,743817.4701,862.4485319,151.3509303,22907.10411,151.3509303,1.68E+12,1.68E+12
TRUE,20,9,16,23.73017906,563.1213983,23.73017906,149.0924291,22228.5524,149.0924291,1.68E+12,1.68E+12
TRUE,20,9,16,37.49638344,1405.978771,37.49638344,110.2931127,12164.5707,110.2931127,1.68E+12,1.68E+12
TRUE,20,9,16,178.9299772,32015.93674,178.9299772,89.96030531,8092.856532,89.96030531,1.68E+12,1.68E+12
TRUE,20,9,16,201.9231412,40772.95497,201.9231412,177.0779811,31356.61139,177.0779811,1.68E+12,1.68E+12
TRUE,20,9,16,95.8332975,9184.02091,95.8332975,72.88588609,5312.352392,72.88588609,1.68E+12,1.68E+12
TRUE,20,9,32,489.4495084,239560.8213,489.4495084,22.32602797,498.4515249,22.32602797,1.68E+12,1.68E+12
TRUE,20,9,32,180.4465787,32560.96778,180.4465787,7.17348375,51.45886911,7.17348375,1.68E+12,1.68E+12
TRUE,20,9,32,558.8459928,312308.8437,558.8459928,161.4762181,26074.56902,161.4762181,1.68E+12,1.68E+12
TRUE,20,9,32,333.7502897,111389.2559,333.7502897,96.37416734,9287.980131,96.37416734,1.68E+12,1.68E+12
TRUE,20,9,32,450.1838834,202665.5289,450.1838834,56.97084703,3245.677411,56.97084703,1.68E+12,1.68E+12
TRUE,20,9,64,379.8000944,144248.1117,379.8000944,139.2550267,19391.96247,139.2550267,1.68E+12,1.68E+12
TRUE,20,9,64,881.0159147,776189.0419,881.0159147,119.5369655,14289.08611,119.5369655,1.68E+12,1.68E+12
TRUE,20,9,64,719.5540006,517757.9598,719.5540006,59.62660875,3555.332471,59.62660875,1.68E+12,1.68E+12
TRUE,20,9,64,721.2805631,520245.6507,721.2805631,30.92612563,956.4252462,30.92612563,1.68E+12,1.68E+12
TRUE,20,9,64,1088.618454,1185090.138,1088.618454,127.0242702,16135.16521,127.0242702,1.68E+12,1.68E+12
TRUE,20,10,16,36.42607094,1326.858644,36.42607094,60.849265,3702.633051,60.849265,1.68E+12,1.68E+12
TRUE,20,10,16,465.4748991,216666.8817,465.4748991,183.6756373,33736.73975,183.6756373,1.68E+12,1.68E+12
TRUE,20,10,16,29.45283531,867.4695079,29.45283531,172.7228002,29833.16569,172.7228002,1.68E+12,1.68E+12
TRUE,20,10,16,501.0383756,251039.4538,501.0383756,104.1580592,10848.9013,104.1580592,1.68E+12,1.68E+12
TRUE,20,10,16,266.0217741,70767.58428,266.0217741,112.5514134,12667.82067,112.5514134,1.68E+12,1.68E+12
TRUE,20,10,32,744.7766569,554692.2686,744.7766569,333.3597194,111128.7025,333.3597194,1.68E+12,1.68E+12
TRUE,20,10,32,266.1448209,70833.06571,266.1448209,73.318015,5375.531324,73.318015,1.68E+12,1.68E+12
TRUE,20,10,32,304.1370084,92499.3199,304.1370084,183.4561986,33656.1768,183.4561986,1.68E+12,1.68E+12
TRUE,20,10,32,437.8928678,191750.1637,437.8928678,39.65297594,1572.358501,39.65297594,1.68E+12,1.68E+12
TRUE,20,10,32,308.0432584,94890.64907,308.0432584,75.70522203,5731.280643,75.70522203,1.68E+12,1.68E+12
TRUE,20,10,64,689.8586881,475905.0096,689.8586881,22.38246812,500.9748794,22.38246812,1.68E+12,1.68E+12
TRUE,20,10,64,814.9954069,664217.5132,814.9954069,180.0779811,32428.07927,180.0779811,1.68E+12,1.68E+12
TRUE,20,10,64,707.8811491,501095.7212,707.8811491,68.05259047,4631.15507,68.05259047,1.68E+12,1.68E+12
TRUE,20,10,64,500.4436491,250443.8459,500.4436491,121.5699681,14779.25715,121.5699681,1.68E+12,1.68E+12
TRUE,20,10,64,736.9670866,543120.4867,736.9670866,92.41684828,8540.873846,92.41684828,1.68E+12,1.68E+12
TRUE,25,5,16,213.1592572,45436.86892,213.1592572,14.51579647,210.7083471,14.51579647,1.68E+12,1.68E+12
TRUE,25,5,16,261.5518353,68409.36256,261.5518353,182.9196051,33459.58192,182.9196051,1.68E+12,1.68E+12
TRUE,25,5,16,77.12882875,5948.856224,77.12882875,122.0822027,14904.06422,122.0822027,1.68E+12,1.68E+12
TRUE,25,5,16,573.5147259,328919.1409,573.5147259,185.448559,34391.16804,185.448559,1.68E+12,1.68E+12
TRUE,25,5,16,339.6533978,115364.4306,339.6533978,31.25261287,976.7258115,31.25261287,1.68E+12,1.68E+12
TRUE,25,5,32,70.61531188,4986.522271,70.61531188,154.6389887,23913.21682,154.6389887,1.68E+12,1.68E+12
TRUE,25,5,32,340.1699994,115715.6285,340.1699994,86.42658634,7469.554827,86.42658634,1.68E+12,1.68E+12
TRUE,25,5,32,100.4022662,10080.61507,100.4022662,26.22429256,687.7135204,26.22429256,1.68E+12,1.68E+12
TRUE,25,5,32,148.9530475,22187.01036,148.9530475,87.43928166,7645.627977,87.43928166,1.68E+12,1.68E+12
TRUE,25,5,32,165.5995319,27423.20496,165.5995319,227.2438238,51639.75546,227.2438238,1.68E+12,1.68E+12
TRUE,25,5,64,682.6776569,466048.7832,682.6776569,97.77849178,9560.633455,97.77849178,1.68E+12,1.68E+12
TRUE,25,5,64,701.1698444,491639.1507,701.1698444,101.6227301,10327.17927,101.6227301,1.68E+12,1.68E+12
TRUE,25,5,64,1056.142501,1115436.982,1056.142501,436.4938238,190526.8582,436.4938238,1.68E+12,1.68E+12
TRUE,25,5,64,211.8729694,44890.15515,211.8729694,128.7058832,16565.20438,128.7058832,1.68E+12,1.68E+12
TRUE,25,5,64,756.6561725,572528.5634,756.6561725,360.6676519,130081.1552,360.6676519,1.68E+12,1.68E+12
TRUE,25,6,16,376.1065228,141456.1165,376.1065228,112.4685785,12649.18116,112.4685785,1.68E+12,1.68E+12
TRUE,25,6,16,95.73039125,9164.307809,95.73039125,74.72443791,5583.74162,74.72443791,1.68E+12,1.68E+12
TRUE,25,6,16,186.7324994,34869.02632,186.7324994,92.71076603,8595.286138,92.71076603,1.68E+12,1.68E+12
TRUE,25,6,16,897.8145306,806070.9314,897.8145306,482.5496332,232854.1485,482.5496332,1.68E+12,1.68E+12
TRUE,25,6,16,191.7801959,36779.64355,191.7801959,165.9440191,27537.41748,165.9440191,1.68E+12,1.68E+12
TRUE,25,6,32,361.4893353,130674.5395,361.4893353,159.0958746,25311.49731,159.0958746,1.68E+12,1.68E+12
TRUE,25,6,32,173.7315228,30182.64202,173.7315228,234.9459722,55199.60988,234.9459722,1.68E+12,1.68E+12
TRUE,25,6,32,326.1387494,106366.4838,326.1387494,22.95002384,526.7035944,22.95002384,1.68E+12,1.68E+12
TRUE,25,6,32,151.7881634,23039.64656,151.7881634,313.4353754,98241.73456,313.4353754,1.68E+12,1.68E+12
TRUE,25,6,32,488.2901166,238427.2379,488.2901166,42.05842228,1768.910885,42.05842228,1.68E+12,1.68E+12
TRUE,25,6,64,592.1219928,350608.4544,592.1219928,15.68781681,246.1075963,15.68781681,1.68E+12,1.68E+12
TRUE,25,6,64,345.5948041,119435.7686,345.5948041,145.9993403,21315.80735,145.9993403,1.68E+12,1.68E+12
TRUE,25,6,64,394.1444537,155349.8504,394.1444537,58.926441,3472.325449,58.926441,1.68E+12,1.68E+12
TRUE,25,6,64,525.0048053,275630.0456,525.0048053,111.988941,12541.52291,111.988941,1.68E+12,1.68E+12
TRUE,25,6,64,505.5604694,255591.3882,505.5604694,121.254566,14702.66978,121.254566,1.68E+12,1.68E+12
TRUE,25,7,16,134.9082806,18200.24418,134.9082806,102.8375738,10575.56659,102.8375738,1.68E+12,1.68E+12
TRUE,25,7,16,600.7930463,360952.2844,600.7930463,169.8640863,28853.80783,169.8640863,1.68E+12,1.68E+12
TRUE,25,7,16,117.4737103,13800.07261,117.4737103,20.38396053,415.5058469,20.38396053,1.68E+12,1.68E+12
TRUE,25,7,16,160.9657428,25909.97036,160.9657428,115.4806402,13335.77827,115.4806402,1.68E+12,1.68E+12
TRUE,25,7,16,609.9170697,371998.8319,609.9170697,68.34309025,4670.777985,68.34309025,1.68E+12,1.68E+12
TRUE,25,7,32,135.8955853,18467.61011,135.8955853,164.1643793,26949.94344,164.1643793,1.68E+12,1.68E+12
TRUE,25,7,32,478.1621869,228639.077,478.1621869,86.04768009,7404.20325,86.04768009,1.68E+12,1.68E+12
TRUE,25,7,32,172.9785931,29921.59368,172.9785931,217.8956793,47478.52705,217.8956793,1.68E+12,1.68E+12
TRUE,25,7,32,159.1407025,25325.76319,159.1407025,117.2014887,13736.18895,117.2014887,1.68E+12,1.68E+12
TRUE,25,7,32,342.0352338,116988.1011,342.0352338,10.307934,106.2535033,10.307934,1.68E+12,1.68E+12
TRUE,25,7,64,484.7793744,235011.0418,484.7793744,111.3566168,12400.2961,111.3566168,1.68E+12,1.68E+12
TRUE,25,7,64,243.8973834,59485.93365,243.8973834,51.10271053,2611.487024,51.10271053,1.68E+12,1.68E+12
TRUE,25,7,64,282.2940228,79689.91532,282.2940228,7.668285563,58.80260347,7.668285563,1.68E+12,1.68E+12
TRUE,25,7,64,299.7373822,89842.49828,299.7373822,13.26286678,175.9036353,13.26286678,1.68E+12,1.68E+12
TRUE,25,7,64,124.726485,15556.69606,124.726485,6.829418375,46.64095534,6.829418375,1.68E+12,1.68E+12
TRUE,25,8,16,561.4248822,315197.8983,561.4248822,173.4978754,30101.51277,173.4978754,1.68E+12,1.68E+12
TRUE,25,8,16,37.34578063,1394.70733,37.34578063,179.2394293,32126.77301,179.2394293,1.68E+12,1.68E+12
TRUE,25,8,16,9.2499225,85.56106626,9.2499225,8.390453531,70.39971046,8.390453531,1.68E+12,1.68E+12
TRUE,25,8,16,303.9824994,92405.35993,303.9824994,13.4030035,179.6405028,13.4030035,1.68E+12,1.68E+12
TRUE,25,8,16,604.0030072,364819.6327,604.0030072,178.495434,31860.61996,178.495434,1.68E+12,1.68E+12
TRUE,25,8,32,331.0674603,109605.6633,331.0674603,229.8010981,52808.54467,229.8010981,1.68E+12,1.68E+12
TRUE,25,8,32,390.0176556,152113.7717,390.0176556,37.29084416,1390.607058,37.29084416,1.68E+12,1.68E+12
TRUE,25,8,32,671.2227338,450539.9583,671.2227338,28.09894963,789.55097,28.09894963,1.68E+12,1.68E+12
TRUE,25,8,32,136.07039,18515.15103,136.07039,51.06413631,2607.546017,51.06413631,1.68E+12,1.68E+12
TRUE,25,8,32,430.5537884,185376.5647,430.5537884,0.074535563,0.00555555,0.074535563,1.68E+12,1.68E+12
TRUE,25,8,64,218.1446088,47587.07033,218.1446088,80.70344181,6513.04552,80.70344181,1.68E+12,1.68E+12
TRUE,25,8,64,273.4112103,74753.68992,273.4112103,233.1193121,54344.61367,233.1193121,1.68E+12,1.68E+12
TRUE,25,8,64,418.4530475,175102.953,418.4530475,220.7609137,48735.381,220.7609137,1.68E+12,1.68E+12
TRUE,25,8,64,18.05461,325.9689423,18.05461,246.0221441,60526.8954,246.0221441,1.68E+12,1.68E+12
TRUE,25,8,64,309.8096478,95982.01788,309.8096478,44.73601131,2001.310708,44.73601131,1.68E+12,1.68E+12
TRUE,25,9,16,131.5967572,17317.7065,131.5967572,119.7677496,14344.31384,119.7677496,1.68E+12,1.68E+12
TRUE,25,9,16,105.7227338,11177.29643,105.7227338,257.6720465,66394.88353,257.6720465,1.68E+12,1.68E+12
TRUE,25,9,16,451.1416791,203528.8146,451.1416791,88.67058162,7862.472046,88.67058162,1.68E+12,1.68E+12
TRUE,25,9,16,317.4414838,100769.0956,317.4414838,21.20134334,449.4969596,21.20134334,1.68E+12,1.68E+12
TRUE,25,9,16,796.9346478,635104.8329,796.9346478,280.0774653,78443.38654,280.0774653,1.68E+12,1.68E+12
TRUE,25,9,32,176.0489056,30993.21717,176.0489056,216.5787847,46906.37,216.5787847,1.68E+12,1.68E+12
TRUE,25,9,32,145.5449994,21183.34684,145.5449994,30.79509334,948.3377741,30.79509334,1.68E+12,1.68E+12
TRUE,25,9,32,368.8838666,136075.307,368.8838666,94.10187931,8855.16369,94.10187931,1.68E+12,1.68E+12
TRUE,25,9,32,402.4395306,161957.5758,402.4395306,231.226391,53465.64391,231.226391,1.68E+12,1.68E+12
TRUE,25,9,32,374.63289,140349.8023,374.63289,93.33806209,8711.993835,93.33806209,1.68E+12,1.68E+12
TRUE,25,9,64,243.1268756,59110.67765,243.1268756,207.3352778,42987.9174,207.3352778,1.68E+12,1.68E+12
TRUE,25,9,64,13.88859437,192.8930537,13.88859437,76.75651912,5891.563228,76.75651912,1.68E+12,1.68E+12
TRUE,25,9,64,448.7715619,201395.9147,448.7715619,106.5867426,11360.7337,106.5867426,1.68E+12,1.68E+12
TRUE,25,9,64,176.6387494,31201.24778,176.6387494,20.44807072,418.1235961,20.44807072,1.68E+12,1.68E+12
TRUE,25,9,64,68.41121031,4680.093696,68.41121031,122.242016,14943.11048,122.242016,1.68E+12,1.68E+12
TRUE,25,10,16,90.0625775,8111.267866,90.0625775,121.4646723,14753.66661,121.4646723,1.68E+12,1.68E+12
TRUE,25,10,16,662.0948041,438369.5296,662.0948041,140.0784418,19621.96986,140.0784418,1.68E+12,1.68E+12
TRUE,25,10,16,353.6885541,125095.5933,353.6885541,20.63361759,425.746175,20.63361759,1.68E+12,1.68E+12
TRUE,25,10,16,466.22664,217367.2798,466.22664,79.99982853,6399.972565,79.99982853,1.68E+12,1.68E+12
TRUE,25,10,16,345.2227338,119178.7359,345.2227338,3.53059025,12.46506751,3.53059025,1.68E+12,1.68E+12
TRUE,25,10,32,138.476485,19175.7369,138.476485,124.3629644,15466.14692,124.3629644,1.68E+12,1.68E+12
TRUE,25,10,32,384.2071088,147615.1024,384.2071088,65.37434025,4273.804363,65.37434025,1.68E+12,1.68E+12
TRUE,25,10,32,280.4053509,78627.16083,280.4053509,6.338550375,40.17722086,6.338550375,1.68E+12,1.68E+12
TRUE,25,10,32,39.12394594,1530.683146,39.12394594,225.6202887,50904.51465,225.6202887,1.68E+12,1.68E+12
TRUE,25,10,32,631.2032025,398417.4828,631.2032025,101.9387934,10391.51759,101.9387934,1.68E+12,1.68E+12
TRUE,25,10,64,167.5225384,28063.80088,167.5225384,60.34211369,3641.170684,60.34211369,1.68E+12,1.68E+12
TRUE,25,10,64,317.6592572,100907.4037,317.6592572,5.311694906,28.21410278,5.311694906,1.68E+12,1.68E+12
TRUE,25,10,64,436.1875775,190259.6028,436.1875775,27.62141056,762.9423215,27.62141056,1.68E+12,1.68E+12
TRUE,25,10,64,269.086015,72407.28347,269.086015,104.8561285,10994.80768,104.8561285,1.68E+12,1.68E+12
TRUE,25,10,64,65.53410219,4294.71855,65.53410219,226.1520269,51144.73929,226.1520269,1.68E+12,1.68E+12
